"model","timezero","forecast_date","target_end_date","target","location","truth_data_eval","truth_data_model","truth","shift","value.point","value.0.025","value.0.25","value.0.5","value.0.75","value.0.975","ae","wgt_iw","wgt_pen_u","wgt_pen_l","wis","pit_lower","pit_upper"
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-20,"1 wk ahead cum death","GM09","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-20,"1 wk ahead cum death","GM10","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-20,"1 wk ahead cum death","GM11","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-20,"1 wk ahead cum death","GM12","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-20,"1 wk ahead cum death","GM13","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-20,"1 wk ahead cum death","GM14","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-20,"1 wk ahead cum death","GM15","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-20,"1 wk ahead cum death","GM16","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-20,"1 wk ahead inc death","GM","JHU","ECDC",2893,0,2984,2684,2884,2984,3070,3268,91,30.0660869565217,0,18.5652173913043,48.6313043478261,0.25,0.3
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-20,"1 wk ahead inc death","GM01","JHU","ECDC",NA,0,250,229,242,250,256,269,NA,2.25565217391304,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-20,"1 wk ahead inc death","GM02","JHU","ECDC",NA,0,468,418,453,468,477,508,NA,4.14434782608696,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-20,"1 wk ahead inc death","GM03","JHU","ECDC",NA,0,18,16,18,18,19,20,NA,0.191304347826087,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-20,"1 wk ahead inc death","GM04","JHU","ECDC",NA,0,70,59,66,70,73,81,NA,1.18521739130435,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-20,"1 wk ahead inc death","GM05","JHU","ECDC",NA,0,222,206,216,222,229,245,NA,2.00391304347826,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-20,"1 wk ahead inc death","GM06","JHU","ECDC",NA,0,247,213,235,247,259,280,NA,3.64130434782609,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-20,"1 wk ahead inc death","GM07","JHU","ECDC",NA,0,509,455,488,509,526,561,NA,5.93304347826087,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-20,"1 wk ahead inc death","GM08","JHU","ECDC",NA,0,135,126,132,135,138,146,NA,1.00434782608696,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-20,"1 wk ahead inc death","GM09","JHU","ECDC",NA,0,25,22,24,25,27,30,NA,0.439130434782609,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-20,"1 wk ahead inc death","GM10","JHU","ECDC",NA,0,117,104,113,117,121,130,NA,1.37913043478261,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-20,"1 wk ahead inc death","GM11","JHU","ECDC",NA,0,183,164,177,183,189,201,NA,1.89782608695652,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-20,"1 wk ahead inc death","GM12","JHU","ECDC",NA,0,77,68,73,77,79,85,NA,0.910869565217391,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-20,"1 wk ahead inc death","GM13","JHU","ECDC",NA,0,280,257,271,280,290,314,NA,3.01869565217391,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-20,"1 wk ahead inc death","GM14","JHU","ECDC",NA,0,120,108,116,120,124,131,NA,1.3004347826087,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-20,"1 wk ahead inc death","GM15","JHU","ECDC",NA,0,148,135,144,148,153,169,NA,1.56695652173913,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-20,"1 wk ahead inc death","GM16","JHU","ECDC",NA,0,143,125,137,143,148,159,NA,1.68695652173913,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead cum death","GM","JHU","ECDC",70092,248,70520,69777,70274,70520,70753,71290,428,77.8013043478261,0,153.130434782609,230.931739130435,0.1,0.15
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead cum death","GM01","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead cum death","GM02","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead cum death","GM03","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead cum death","GM04","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead cum death","GM05","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead cum death","GM06","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead cum death","GM07","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead cum death","GM08","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead cum death","GM09","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead cum death","GM10","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead cum death","GM11","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead cum death","GM12","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead cum death","GM13","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead cum death","GM14","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead cum death","GM15","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead cum death","GM16","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead inc death","GM","JHU","ECDC",2209,0,2170,1717,2013,2170,2318,2673,39,49.4321739130435,2.39130434782609,0,51.8234782608696,0.55,0.6
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead inc death","GM01","JHU","ECDC",NA,0,194,159,182,194,206,230,NA,3.92913043478261,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead inc death","GM02","JHU","ECDC",NA,0,337,259,317,337,352,402,NA,6.77521739130435,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead inc death","GM03","JHU","ECDC",NA,0,15,12,14,15,16,19,NA,0.39695652173913,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead inc death","GM04","JHU","ECDC",NA,0,76,53,68,76,85,105,NA,2.74173913043478,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead inc death","GM05","JHU","ECDC",NA,0,151,130,143,151,162,188,NA,2.94434782608696,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead inc death","GM06","JHU","ECDC",NA,0,214,155,193,214,238,286,NA,7.16391304347826,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead inc death","GM07","JHU","ECDC",NA,0,371,288,340,371,401,463,NA,9.82478260869565,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead inc death","GM08","JHU","ECDC",NA,0,93,79,88,93,98,110,NA,1.6395652173913,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead inc death","GM09","JHU","ECDC",NA,0,17,12,15,17,20,24,NA,0.64695652173913,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead inc death","GM10","JHU","ECDC",NA,0,102,79,93,102,111,130,NA,2.78739130434783,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead inc death","GM11","JHU","ECDC",NA,0,139,108,128,139,150,174,NA,3.42260869565217,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead inc death","GM12","JHU","ECDC",NA,0,56,43,51,56,60,70,NA,1.45173913043478,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead inc death","GM13","JHU","ECDC",NA,0,207,173,193,207,223,268,NA,4.8595652173913,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead inc death","GM14","JHU","ECDC",NA,0,78,62,72,78,84,97,NA,1.94739130434783,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead inc death","GM15","JHU","ECDC",NA,0,121,104,115,121,131,163,NA,2.64739130434783,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-02-27,"2 wk ahead inc death","GM16","JHU","ECDC",NA,0,108,80,98,108,117,140,NA,3.06086956521739,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead cum death","GM","JHU","ECDC",71951,248,72055,70833,71644,72055,72481,73463,104,135.473913043478,0,6.78260869565217,142.25652173913,0.4,0.45
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead cum death","GM01","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead cum death","GM02","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead cum death","GM03","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead cum death","GM04","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead cum death","GM05","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead cum death","GM06","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead cum death","GM07","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead cum death","GM08","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead cum death","GM09","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead cum death","GM10","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead cum death","GM11","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead cum death","GM12","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead cum death","GM13","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead cum death","GM14","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead cum death","GM15","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead cum death","GM16","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead inc death","GM","JHU","ECDC",1859,0,1538,1044,1364,1538,1722,2186,321,57.7634782608696,115.173913043478,0,172.937391304348,0.85,0.9
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead inc death","GM01","JHU","ECDC",NA,0,148,106,134,148,166,198,NA,4.98260869565217,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead inc death","GM02","JHU","ECDC",NA,0,238,151,217,238,257,315,NA,7.63391304347826,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead inc death","GM03","JHU","ECDC",NA,0,12,8,11,12,14,18,NA,0.501739130434783,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead inc death","GM04","JHU","ECDC",NA,0,86,48,71,86,102,139,NA,4.85,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead inc death","GM05","JHU","ECDC",NA,0,100,79,91,100,111,143,NA,3.13391304347826,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead inc death","GM06","JHU","ECDC",NA,0,184,109,155,184,218,296,NA,10.1491304347826,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead inc death","GM07","JHU","ECDC",NA,0,262,173,228,262,300,384,NA,11.5073913043478,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead inc death","GM08","JHU","ECDC",NA,0,62,48,57,62,68,82,NA,1.76260869565217,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead inc death","GM09","JHU","ECDC",NA,0,11,7,9,11,14,20,NA,0.79,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead inc death","GM10","JHU","ECDC",NA,0,89,58,76,89,102,133,NA,4.0395652173913,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead inc death","GM11","JHU","ECDC",NA,0,106,69,93,106,121,157,NA,4.44869565217391,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead inc death","GM12","JHU","ECDC",NA,0,39,25,34,39,45,57,NA,1.70260869565217,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead inc death","GM13","JHU","ECDC",NA,0,153,116,137,153,174,234,NA,6.04434782608696,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead inc death","GM14","JHU","ECDC",NA,0,49,33,43,49,56,71,NA,2.07391304347826,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead inc death","GM15","JHU","ECDC",NA,0,99,78,90,99,112,158,NA,3.56173913043478,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-06,"3 wk ahead inc death","GM16","JHU","ECDC",NA,0,80,49,68,80,92,123,NA,3.82434782608696,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead cum death","GM","JHU","ECDC",73369,248,73135,71455,72553,73135,73750,75226,234,193.682173913043,18.7826086956522,0,212.464782608696,0.6,0.65
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead cum death","GM01","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead cum death","GM02","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead cum death","GM03","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead cum death","GM04","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead cum death","GM05","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead cum death","GM06","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead cum death","GM07","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead cum death","GM08","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead cum death","GM09","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead cum death","GM10","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead cum death","GM11","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead cum death","GM12","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead cum death","GM13","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead cum death","GM14","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead cum death","GM15","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead cum death","GM16","JHU","ECDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead inc death","GM","JHU","ECDC",1418,0,1079,618,909,1079,1265,1782,339,57.7913043478261,125,0,182.791304347826,0.85,0.9
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead inc death","GM01","JHU","ECDC",NA,0,112,71,98,112,132,171,NA,5.45391304347826,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead inc death","GM02","JHU","ECDC",NA,0,166,84,146,166,186,246,NA,7.51913043478261,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead inc death","GM03","JHU","ECDC",NA,0,10,6,8,10,12,17,NA,0.553478260869565,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead inc death","GM04","JHU","ECDC",NA,0,96,43,74,96,123,187,NA,7.64347826086957,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead inc death","GM05","JHU","ECDC",NA,0,65,47,57,65,76,108,NA,2.90826086956522,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead inc death","GM06","JHU","ECDC",NA,0,157,75,124,157,200,310,NA,12.3969565217391,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead inc death","GM07","JHU","ECDC",NA,0,184,101,151,184,221,318,NA,11.5439130434783,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead inc death","GM08","JHU","ECDC",NA,0,40,28,36,40,47,60,NA,1.77826086956522,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead inc death","GM09","JHU","ECDC",NA,0,7,3,5,7,10,16,NA,0.763913043478261,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead inc death","GM10","JHU","ECDC",NA,0,77,42,62,77,93,137,NA,4.93,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead inc death","GM11","JHU","ECDC",NA,0,82,44,67,82,99,143,NA,4.85347826086957,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead inc death","GM12","JHU","ECDC",NA,0,27,14,22,27,33,47,NA,1.66130434782609,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead inc death","GM13","JHU","ECDC",NA,0,114,77,98,114,136,206,NA,6.27347826086956,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead inc death","GM14","JHU","ECDC",NA,0,30,17,25,30,36,52,NA,1.76913043478261,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-15,2021-02-15,2021-03-13,"4 wk ahead inc death","GM15","JHU","ECDC",NA,0,80,59,71,80,96,155,NA,4.04782608695652,NA,NA,NA,NA,NA
